3.970000e+00	2.185123e+00	-1.384577e-01
3.980000e+00	2.190146e+00	-1.413253e-01
3.990000e+00	2.195155e+00	-1.442236e-01
4.000000e+00	2.200150e+00	-1.471518e-01
4.010000e+00	2.205129e+00	-1.501094e-01
4.020000e+00	2.210094e+00	-1.530959e-01
4.030000e+00	2.215044e+00	-1.561106e-01
4.040000e+00	2.219978e+00	-1.591528e-01
4.050000e+00	2.224896e+00	-1.622218e-01
4.060000e+00	2.229798e+00	-1.653170e-01
4.070000e+00	2.234683e+00	-1.684375e-01
4.080000e+00	2.239552e+00	-1.715826e-01
4.090000e+00	2.244403e+00	-1.747514e-01
4.100000e+00	2.249237e+00	-1.779432e-01
4.110000e+00	2.254053e+00	-1.811571e-01
4.120000e+00	2.258851e+00	-1.843921e-01
4.130000e+00	2.263630e+00	-1.876474e-01
4.140000e+00	2.268391e+00	-1.909219e-01
4.150000e+00	2.273133e+00	-1.942148e-01
4.160000e+00	2.277855e+00	-1.975249e-01
4.170000e+00	2.282557e+00	-2.008512e-01
4.180000e+00	2.287240e+00	-2.041928e-01
4.190000e+00	2.291902e+00	-2.075484e-01
4.200000e+00	2.296543e+00	-2.109170e-01
4.210000e+00	2.301163e+00	-2.142974e-01
4.220000e+00	2.305762e+00	-2.176884e-01
4.230000e+00	2.310338e+00	-2.210888e-01
4.240000e+00	2.314893e+00	-2.244975e-01
4.250000e+00	2.319426e+00	-2.279131e-01
4.260000e+00	2.323935e+00	-2.313345e-01
4.270000e+00	2.328422e+00	-2.347602e-01
4.280000e+00	2.332885e+00	-2.381890e-01
4.290000e+00	2.337324e+00	-2.416196e-01
4.300000e+00	2.341739e+00	-2.450506e-01
4.310000e+00	2.346129e+00	-2.484805e-01
4.320000e+00	2.350495e+00	-2.519082e-01
4.330000e+00	2.354835e+00	-2.553320e-01
4.340000e+00	2.359150e+00	-2.587506e-01
4.350000e+00	2.363439e+00	-2.621625e-01
4.360000e+00	2.367702e+00	-2.655663e-01
4.370000e+00	2.371938e+00	-2.689605e-01
4.380000e+00	2.376147e+00	-2.723436e-01
4.390000e+00	2.380330e+00	-2.757141e-01
4.400000e+00	2.384484e+00	-2.790705e-01
4.410000e+00	2.388611e+00	-2.824113e-01
4.420000e+00	2.392709e+00	-2.857349e-01
4.430000e+00	2.396779e+00	-2.890398e-01
4.440000e+00	2.400820e+00	-2.923245e-01
4.450000e+00	2.404832e+00	-2.955874e-01
4.460000e+00	2.408814e+00	-2.988269e-01
4.470000e+00	2.412766e+00	-3.020415e-01
4.480000e+00	2.416688e+00	-3.052297e-01
4.490000e+00	2.420579e+00	-3.083898e-01
4.500000e+00	2.424440e+00	-3.115203e-01
4.510000e+00	2.428270e+00	-3.146197e-01
4.520000e+00	2.432068e+00	-3.176863e-01
4.530000e+00	2.435834e+00	-3.207187e-01
4.540000e+00	2.439568e+00	-3.237153e-01
4.550000e+00	2.443270e+00	-3.266746e-01
4.560000e+00	2.446939e+00	-3.295950e-01
4.570000e+00	2.450575e+00	-3.324750e-01
4.580000e+00	2.454178e+00	-3.353130e-01
4.590000e+00	2.457748e+00	-3.381077e-01
4.600000e+00	2.461283e+00	-3.408575e-01
4.610000e+00	2.464785e+00	-3.435610e-01
4.620000e+00	2.468252e+00	-3.462166e-01
4.630000e+00	2.471685e+00	-3.488230e-01
4.640000e+00	2.475082e+00	-3.513787e-01
4.650000e+00	2.478445e+00	-3.538824e-01
4.660000e+00	2.481772e+00	-3.563326e-01
4.670000e+00	2.485064e+00	-3.587280e-01
4.680000e+00	2.488319e+00	-3.610674e-01
4.690000e+00	2.491539e+00	-3.633493e-01
4.700000e+00	2.494722e+00	-3.655725e-01
4.710000e+00	2.497869e+00	-3.677357e-01
4.720000e+00	2.500979e+00	-3.698378e-01
4.730000e+00	2.504052e+00	-3.718775e-01
4.740000e+00	2.507087e+00	-3.738537e-01
4.750000e+00	2.510086e+00	-3.757652e-01
4.760000e+00	2.513046e+00	-3.776110e-01
4.770000e+00	2.515969e+00	-3.793899e-01
4.780000e+00	2.518854e+00	-3.811010e-01
4.790000e+00	2.521701e+00	-3.827433e-01
4.800000e+00	2.524510e+00	-3.843158e-01
4.810000e+00	2.527280e+00	-3.858175e-01
4.820000e+00	2.530012e+00	-3.872477e-01
4.830000e+00	2.532705e+00	-3.886054e-01
4.840000e+00	2.535359e+00	-3.898900e-01
4.850000e+00	2.537974e+00	-3.911005e-01
4.860000e+00	2.540550e+00	-3.922363e-01
4.870000e+00	2.543087e+00	-3.932968e-01
4.880000e+00	2.545584e+00	-3.942813e-01
4.890000e+00	2.548042e+00	-3.951892e-01
4.900000e+00	2.550460e+00	-3.960199e-01
4.910000e+00	2.552839e+00	-3.967731e-01
4.920000e+00	2.555179e+00	-3.974482e-01
4.930000e+00	2.557478e+00	-3.980448e-01
4.940000e+00	2.559738e+00	-3.985626e-01
4.950000e+00	2.561957e+00	-3.990012e-01
4.960000e+00	2.564137e+00	-3.993605e-01
4.970000e+00	2.566277e+00	-3.996402e-01
